<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>
2024.04.06	12:00:00	1.03189	1.03280	1.03175	1.03270	703
2024.04.06	13:00:00	1.03270	1.03348	1.03236	1.03343	4767
2024.04.06	14:00:00	1.03343	1.03367	1.03297	1.03347	4718
2024.04.06	15:00:00	1.03347	1.03359	1.03159	1.03203	1069
2024.04.06	16:00:00	1.03203	1.03340	1.03155	1.03238	1387
2024.04.06	17:00:00	1.03238	1.03243	1.03051	1.03104	4481
2024.04.06	18:00:00	1.03104	1.03215	1.03089	1.03198	2367
2024.04.06	19:00:00	1.03198	1.03252	1.03167	1.03211	779
2024.04.06	20:00:00	1.03211	1.03286	1.03204	1.03276	1111
2024.04.06	21:00:00	1.03276	1.03334	1.03190	1.03223	2360
2024.04.06	22:00:00	1.03223	1.03230	1.03109	1.03130	3010
2024.04.06	23:00:00	1.03130	1.03160	1.03120	1.03150	3342
2024.04.07	00:00:00	1.03150	1.03222	1.03116	1.03151	1189
2024.04.07	01:00:00	1.03151	1.03215	1.03118	1.03123	2165
2024.04.07	02:00:00	1.03123	1.03205	1.03100	1.03132	1674
2024.04.07	03:00:00	1.03132	1.03321	1.03103	1.03306	2905
2024.04.07	04:00:00	1.03306	1.03415	1.03290	1.03361	1946
2024.04.07	05:00:00	1.03361	1.03479	1.03358	1.03429	1418
2024.04.07	06:00:00	1.03429	1.03486	1.03374	1.03485	4168
2024.04.07	07:00:00	1.03485	1.03589	1.03451	1.03580	3060
2024.04.07	08:00:00	1.03580	1.03613	1.03552	1.03571	2632
2024.04.07	09:00:00	1.03571	1.03596	1.03383	1.03446	1105
2024.04.07	10:00:00	1.03446	1.03479	1.03382	1.03438	818
2024.04.07	11:00:00	1.03438	1.03531	1.03431	1.03491	4082
2024.04.07	12:00:00	1.03491	1.03539	1.03406	1.03434	4858
2024.04.07	13:00:00	1.03434	1.03448	1.03387	1.03426	3127
2024.04.07	14:00:00	1.03426	1.03436	1.03367	1.03387	675
2024.04.07	15:00:00	1.03387	1.03509	1.03316	1.03483	2668
2024.04.07	16:00:00	1.03483	1.03533	1.03477	1.03533	1760
2024.04.07	17:00:00	1.03533	1.03592	1.03501	1.03576	746
2024.04.07	18:00:00	1.03576	1.03651	1.03503	1.03618	1140
2024.04.07	19:00:00	1.03618	1.03702	1.03549	1.03619	2748
2024.04.07	20:00:00	1.03619	1.03657	1.03597	1.03634	2420
2024.04.07	21:00:00	1.03634	1.03696	1.03538	1.03564	3036
2024.04.07	22:00:00	1.03564	1.03571	1.03422	1.03431	3620
2024.04.07	23:00:00	1.03431	1.03476	1.03340	1.03443	1695
2024.04.08	00:00:00	1.03443	1.03496	1.03440	1.03467	1788
2024.04.08	01:00:00	1.03467	1.03591	1.03425	1.03545	3549
2024.04.08	02:00:00	1.03545	1.03679	1.03480	1.03645	1387
2024.04.08	03:00:00	1.03645	1.03789	1.03570	1.03746	845
2024.04.08	04:00:00	1.03746	1.03820	1.03655	1.03687	4341
2024.04.08	05:00:00	1.03687	1.03698	1.03634	1.03668	1439
2024.04.08	06:00:00	1.03668	1.03703	1.03663	1.03701	1043
2024.04.08	07:00:00	1.03701	1.03883	1.03653	1.03862	3818
2024.04.08	08:00:00	1.03862	1.03972	1.03795	1.03958	2893
2024.04.08	09:00:00	1.03958	1.04099	1.03956	1.04031	1162
2024.04.08	10:00:00	1.04031	1.04071	1.04005	1.04010	4327
2024.04.08	11:00:00	1.04010	1.04047	1.03894	1.03958	1604
2024.04.08	12:00:00	1.03958	1.04074	1.03957	1.04010	3542
2024.04.08	13:00:00	1.04010	1.04035	1.03928	1.03944	3428
2024.04.08	14:00:00	1.03944	1.04029	1.03903	1.03933	4233
2024.04.08	15:00:00	1.03933	1.03951	1.03874	1.03929	3779
2024.04.08	16:00:00	1.03929	1.04036	1.03904	1.04031	3663
2024.04.08	17:00:00	1.04031	1.04057	1.03925	1.04012	731
2024.04.08	18:00:00	1.04012	1.04018	1.03838	1.03863	4721
2024.04.08	19:00:00	1.03863	1.03969	1.03852	1.03898	1069
2024.04.08	20:00:00	1.03898	1.03925	1.03818	1.03857	1640
2024.04.08	21:00:00	1.03857	1.03876	1.03821	1.03863	2507
2024.04.08	22:00:00	1.03863	1.03865	1.03806	1.03861	1797
2024.04.08	23:00:00	1.03861	1.03876	1.03784	1.03847	3167
2024.04.09	00:00:00	1.03847	1.03935	1.03824	1.03899	738
2024.04.09	01:00:00	1.03899	1.03928	1.03728	1.03807	2542
2024.04.09	02:00:00	1.03807	1.03854	1.03702	1.03778	2072
2024.04.09	03:00:00	1.03778	1.03844	1.03760	1.03823	3411
2024.04.09	04:00:00	1.03823	1.03906	1.03761	1.03788	2839
2024.04.09	05:00:00	1.03788	1.03848	1.03626	1.03691	3901
2024.04.09	06:00:00	1.03691	1.03796	1.03688	1.03736	1240
2024.04.09	07:00:00	1.03736	1.03830	1.03729	1.03809	4772
2024.04.09	08:00:00	1.03809	1.03826	1.03777	1.03809	2264
2024.04.09	09:00:00	1.03809	1.03812	1.03654	1.03690	2074
2024.04.09	10:00:00	1.03690	1.03793	1.03682	1.03737	2967
2024.04.09	11:00:00	1.03737	1.03753	1.03615	1.03637	1233
2024.04.09	12:00:00	1.03637	1.03660	1.03609	1.03659	4165
2024.04.09	13:00:00	1.03659	1.03736	1.03586	1.03607	1688
2024.04.09	14:00:00	1.03607	1.03618	1.03518	1.03538	4673
2024.04.09	15:00:00	1.03538	1.03585	1.03496	1.03514	1166
2024.04.09	16:00:00	1.03514	1.03565	1.03491	1.03506	4388
2024.04.09	17:00:00	1.03506	1.03547	1.03466	1.03469	2274
2024.04.09	18:00:00	1.03469	1.03537	1.03437	1.03509	3233
2024.04.09	19:00:00	1.03509	1.03552	1.03421	1.03484	4426
2024.04.09	20:00:00	1.03484	1.03586	1.03441	1.03548	1081
2024.04.09	21:00:00	1.03548	1.03569	1.03537	1.03569	2061
2024.04.09	22:00:00	1.03569	1.03624	1.03471	1.03528	4767
2024.04.09	23:00:00	1.03528	1.03536	1.03461	1.03478	1169
2024.04.10	00:00:00	1.03478	1.03511	1.03357	1.03372	962
2024.04.10	01:00:00	1.03372	1.03405	1.03320	1.03387	2851
2024.04.10	02:00:00	1.03387	1.03397	1.03356	1.03362	611
2024.04.10	03:00:00	1.03362	1.03407	1.03171	1.03212	4963
2024.04.10	04:00:00	1.03212	1.03238	1.03164	1.03176	4566
2024.04.10	05:00:00	1.03176	1.03246	1.03095	1.03117	1346
2024.04.10	06:00:00	1.03117	1.03214	1.03112	1.03211	1277
2024.04.10	07:00:00	1.03211	1.03251	1.03074	1.03103	4000
2024.04.10	08:00:00	1.03103	1.03115	1.02963	1.03011	2843
2024.04.10	09:00:00	1.03011	1.03140	1.03005	1.03076	4205
2024.04.10	10:00:00	1.03076	1.03198	1.03010	1.03157	4854
2024.04.10	11:00:00	1.03157	1.03211	1.03039	1.03108	2306
2024.04.10	12:00:00	1.03108	1.03114	1.03053	1.03066	1642
2024.04.10	13:00:00	1.03066	1.03176	1.02972	1.03101	3287
2024.04.10	14:00:00	1.03101	1.03104	1.02882	1.02954	3357
2024.04.10	15:00:00	1.02954	1.02955	1.02812	1.02836	2445
2024.04.10	16:00:00	1.02836	1.02861	1.02790	1.02815	1845
2024.04.10	17:00:00	1.02815	1.03015	1.02771	1.02908	1680
2024.04.10	18:00:00	1.02908	1.02916	1.02837	1.02878	2846
2024.04.10	19:00:00	1.02878	1.02883	1.02833	1.02881	2417
2024.04.10	20:00:00	1.02881	1.03007	1.02840	1.02948	2558
2024.04.10	21:00:00	1.02948	1.03114	1.02917	1.03075	928
2024.04.10	22:00:00	1.03075	1.03120	1.03032	1.03036	4463
2024.04.10	23:00:00	1.03036	1.03086	1.03007	1.03032	3681
2024.04.11	00:00:00	1.03032	1.03152	1.02984	1.03142	4635
2024.04.11	01:00:00	1.03142	1.03178	1.03003	1.03045	4231
2024.04.11	02:00:00	1.03045	1.03113	1.03045	1.03105	3284
2024.04.11	03:00:00	1.03105	1.03113	1.02998	1.03039	1883
2024.04.11	04:00:00	1.03039	1.03104	1.03012	1.03042	3442
2024.04.11	05:00:00	1.03042	1.03056	1.02951	1.03024	3049
2024.04.11	06:00:00	1.03024	1.03032	1.02935	1.02962	4657
2024.04.11	07:00:00	1.02962	1.02998	1.02866	1.02898	1544
2024.04.11	08:00:00	1.02898	1.02956	1.02873	1.02912	615
2024.04.11	09:00:00	1.02912	1.03002	1.02874	1.02970	1073
2024.04.11	10:00:00	1.02970	1.03027	1.02941	1.02959	1288
2024.04.11	11:00:00	1.02959	1.02985	1.02934	1.02961	3486
2024.04.11	12:00:00	1.02961	1.02999	1.02892	1.02993	1159
2024.04.11	13:00:00	1.02993	1.03042	1.02861	1.02930	1103
2024.04.11	14:00:00	1.02930	1.02976	1.02878	1.02972	2286
2024.04.11	15:00:00	1.02972	1.03021	1.02941	1.03020	4018
2024.04.11	16:00:00	1.03020	1.03247	1.02989	1.03178	2410
2024.04.11	17:00:00	1.03178	1.03243	1.03143	1.03151	1722
2024.04.11	18:00:00	1.03151	1.03152	1.03091	1.03120	1779
2024.04.11	19:00:00	1.03120	1.03183	1.03091	1.03164	4183
2024.04.11	20:00:00	1.03164	1.03271	1.03126	1.03212	2449
2024.04.11	21:00:00	1.03212	1.03244	1.03175	1.03176	2158
2024.04.11	22:00:00	1.03176	1.03188	1.03115	1.03148	3980
2024.04.11	23:00:00	1.03148	1.03191	1.03137	1.03178	2159
2024.04.12	00:00:00	1.03178	1.03191	1.03114	1.03124	2105
2024.04.12	01:00:00	1.03124	1.03125	1.03086	1.03095	3877
2024.04.12	02:00:00	1.03095	1.03124	1.03075	1.03098	1973
2024.04.12	03:00:00	1.03098	1.03161	1.03061	1.03156	2796
2024.04.12	04:00:00	1.03156	1.03167	1.03106	1.03116	3490
2024.04.12	05:00:00	1.03116	1.03131	1.02957	1.02999	1404
2024.04.12	06:00:00	1.02999	1.03035	1.02824	1.02877	1077
2024.04.12	07:00:00	1.02877	1.02929	1.02778	1.02797	4326
2024.04.12	08:00:00	1.02797	1.02835	1.02692	1.02712	1836
2024.04.12	09:00:00	1.02712	1.02724	1.02658	1.02700	2030
2024.04.12	10:00:00	1.02700	1.02730	1.02605	1.02624	3153
2024.04.12	11:00:00	1.02624	1.02627	1.02473	1.02577	962
2024.04.12	12:00:00	1.02577	1.02627	1.02514	1.02527	705
2024.04.12	13:00:00	1.02527	1.02553	1.02468	1.02496	2372
2024.04.12	14:00:00	1.02496	1.02580	1.02485	1.02575	4857
2024.04.12	15:00:00	1.02575	1.02716	1.02571	1.02612	3082
2024.04.12	16:00:00	1.02612	1.02671	1.02600	1.02610	3103
2024.04.12	17:00:00	1.02610	1.02639	1.02567	1.02579	3244
2024.04.12	18:00:00	1.02579	1.02589	1.02528	1.02549	4374
2024.04.12	19:00:00	1.02549	1.02573	1.02503	1.02566	4260
2024.04.12	20:00:00	1.02566	1.02639	1.02554	1.02599	608
2024.04.12	21:00:00	1.02599	1.02669	1.02522	1.02540	2936
2024.04.12	22:00:00	1.02540	1.02575	1.02526	1.02539	2959
2024.04.12	23:00:00	1.02539	1.02541	1.02358	1.02411	1506
2024.04.13	00:00:00	1.02411	1.02505	1.02345	1.02421	4887
2024.04.13	01:00:00	1.02421	1.02487	1.02400	1.02465	1677
2024.04.13	02:00:00	1.02465	1.02475	1.02406	1.02445	4252
2024.04.13	03:00:00	1.02445	1.02562	1.02434	1.02553	953
2024.04.13	04:00:00	1.02553	1.02580	1.02484	1.02496	3208
2024.04.13	05:00:00	1.02496	1.02520	1.02491	1.02506	3811
2024.04.13	06:00:00	1.02506	1.02575	1.02470	1.02501	2768
2024.04.13	07:00:00	1.02501	1.02528	1.02453	1.02492	976
2024.04.13	08:00:00	1.02492	1.02514	1.02413	1.02482	1057
2024.04.13	09:00:00	1.02482	1.02488	1.02477	1.02485	3226
2024.04.13	10:00:00	1.02485	1.02535	1.02440	1.02534	4381
2024.04.13	11:00:00	1.02534	1.02647	1.02479	1.02616	3186
2024.04.13	12:00:00	1.02616	1.02647	1.02596	1.02613	953
2024.04.13	13:00:00	1.02613	1.02700	1.02596	1.02660	4034
2024.04.13	14:00:00	1.02660	1.02677	1.02612	1.02614	2566
2024.04.13	15:00:00	1.02614	1.02701	1.02567	1.02658	835
2024.04.13	16:00:00	1.02658	1.02659	1.02600	1.02608	2155
2024.04.13	17:00:00	1.02608	1.02677	1.02584	1.02672	1413
2024.04.13	18:00:00	1.02672	1.02884	1.02652	1.02805	4938
2024.04.13	19:00:00	1.02805	1.02807	1.02781	1.02794	4593
2024.04.13	20:00:00	1.02794	1.02829	1.02649	1.02656	977
2024.04.13	21:00:00	1.02656	1.02674	1.02535	1.02619	3075
2024.04.13	22:00:00	1.02619	1.02781	1.02546	1.02692	531
2024.04.13	23:00:00	1.02692	1.02773	1.02672	1.02723	2559
2024.04.14	00:00:00	1.02723	1.02793	1.02713	1.02735	1201
2024.04.14	01:00:00	1.02735	1.02906	1.02710	1.02794	3864
2024.04.14	02:00:00	1.02794	1.02852	1.02783	1.02821	824
2024.04.14	03:00:00	1.02821	1.02900	1.02795	1.02893	4561
2024.04.14	04:00:00	1.02893	1.02986	1.02864	1.02947	1540
2024.04.14	05:00:00	1.02947	1.03060	1.02940	1.03038	1683
2024.04.14	06:00:00	1.03038	1.03061	1.02994	1.03057	4485
2024.04.14	07:00:00	1.03057	1.03136	1.03006	1.03110	4556
2024.04.14	08:00:00	1.03110	1.03126	1.03055	1.03088	931
2024.04.14	09:00:00	1.03088	1.03114	1.03026	1.03048	989
2024.04.14	10:00:00	1.03048	1.03178	1.03028	1.03150	4340
2024.04.14	11:00:00	1.03150	1.03177	1.03130	1.03160	4899
2024.04.14	12:00:00	1.03160	1.03213	1.03128	1.03207	2699
2024.04.14	13:00:00	1.03207	1.03289	1.03144	1.03212	1241
2024.04.14	14:00:00	1.03212	1.03270	1.03091	1.03172	1186
2024.04.14	15:00:00	1.03172	1.03218	1.03167	1.03170	1698
2024.04.14	16:00:00	1.03170	1.03291	1.03158	1.03256	3584
2024.04.14	17:00:00	1.03256	1.03304	1.03208	1.03287	934
2024.04.14	18:00:00	1.03287	1.03296	1.03136	1.03178	3386
2024.04.14	19:00:00	1.03178	1.03220	1.03155	1.03161	4116
2024.04.14	20:00:00	1.03161	1.03299	1.03107	1.03269	1146
2024.04.14	21:00:00	1.03269	1.03312	1.03238	1.03252	4929
2024.04.14	22:00:00	1.03252	1.03277	1.03095	1.03138	4943
2024.04.14	23:00:00	1.03138	1.03260	1.03119	1.03252	1836
2024.04.15	00:00:00	1.03252	1.03335	1.03225	1.03291	1004
2024.04.15	01:00:00	1.03291	1.03328	1.03262	1.03284	1965
2024.04.15	02:00:00	1.03284	1.03299	1.03200	1.03258	1662
2024.04.15	03:00:00	1.03258	1.03372	1.03254	1.03322	1755
2024.04.15	04:00:00	1.03322	1.03415	1.03245	1.03285	4662
2024.04.15	05:00:00	1.03285	1.03365	1.03240	1.03353	1196
2024.04.15	06:00:00	1.03353	1.03396	1.03337	1.03383	1926
2024.04.15	07:00:00	1.03383	1.03442	1.03314	1.03396	4043
2024.04.15	08:00:00	1.03396	1.03464	1.03311	1.03401	758
2024.04.15	09:00:00	1.03401	1.03459	1.03382	1.03387	773
2024.04.15	10:00:00	1.03387	1.03506	1.03330	1.03449	1858
2024.04.15	11:00:00	1.03449	1.03496	1.03357	1.03392	4854
2024.04.15	12:00:00	1.03392	1.03438	1.03282	1.03289	4277
2024.04.15	13:00:00	1.03289	1.03333	1.03273	1.03324	4672
2024.04.15	14:00:00	1.03324	1.03373	1.03296	1.03360	4387
2024.04.15	15:00:00	1.03360	1.03449	1.03350	1.03387	1032
2024.04.15	16:00:00	1.03387	1.03435	1.03335	1.03409	2304
2024.04.15	17:00:00	1.03409	1.03436	1.03381	1.03386	2882
2024.04.15	18:00:00	1.03386	1.03474	1.03365	1.03431	1249
2024.04.15	19:00:00	1.03431	1.03449	1.03417	1.03426	4967
2024.04.15	20:00:00	1.03426	1.03427	1.03352	1.03392	3213
2024.04.15	21:00:00	1.03392	1.03393	1.03329	1.03370	4336
2024.04.15	22:00:00	1.03370	1.03560	1.03341	1.03492	1663
2024.04.15	23:00:00	1.03492	1.03605	1.03340	1.03381	3718
2024.04.16	00:00:00	1.03381	1.03447	1.03330	1.03409	976
2024.04.16	01:00:00	1.03409	1.03409	1.03264	1.03302	601
2024.04.16	02:00:00	1.03302	1.03345	1.03270	1.03292	3382
2024.04.16	03:00:00	1.03292	1.03303	1.03251	1.03262	807
2024.04.16	04:00:00	1.03262	1.03267	1.03098	1.03130	1742
2024.04.16	05:00:00	1.03130	1.03177	1.03117	1.03151	4073
2024.04.16	06:00:00	1.03151	1.03154	1.03087	1.03124	2739
2024.04.16	07:00:00	1.03124	1.03149	1.02955	1.02991	2194
2024.04.16	08:00:00	1.02991	1.03050	1.02969	1.03040	1807
2024.04.16	09:00:00	1.03040	1.03144	1.03033	1.03126	3507
2024.04.16	10:00:00	1.03126	1.03222	1.03064	1.03215	4794
2024.04.16	11:00:00	1.03215	1.03235	1.03192	1.03234	3826
2024.04.16	12:00:00	1.03234	1.03304	1.03194	1.03234	2115
2024.04.16	13:00:00	1.03234	1.03332	1.03205	1.03313	2399
2024.04.16	14:00:00	1.03313	1.03432	1.03281	1.03414	963
2024.04.16	15:00:00	1.03414	1.03532	1.03321	1.03482	1145
2024.04.16	16:00:00	1.03482	1.03505	1.03398	1.03420	1706
2024.04.16	17:00:00	1.03420	1.03476	1.03413	1.03430	2240
2024.04.16	18:00:00	1.03430	1.03494	1.03360	1.03454	4955
2024.04.16	19:00:00	1.03454	1.03469	1.03292	1.03338	4419
2024.04.16	20:00:00	1.03338	1.03414	1.03311	1.03364	1008
2024.04.16	21:00:00	1.03364	1.03531	1.03322	1.03502	1989
2024.04.16	22:00:00	1.03502	1.03589	1.03473	1.03539	753
2024.04.16	23:00:00	1.03539	1.03687	1.03524	1.03627	781
2024.04.17	00:00:00	1.03627	1.03682	1.03622	1.03636	2186
2024.04.17	01:00:00	1.03636	1.03654	1.03569	1.03628	4816
2024.04.17	02:00:00	1.03628	1.03652	1.03610	1.03649	1333
2024.04.17	03:00:00	1.03649	1.03672	1.03544	1.03595	3563
2024.04.17	04:00:00	1.03595	1.03665	1.03511	1.03532	2266
2024.04.17	05:00:00	1.03532	1.03671	1.03526	1.03607	2933
2024.04.17	06:00:00	1.03607	1.03709	1.03603	1.03690	4411
2024.04.17	07:00:00	1.03690	1.03768	1.03602	1.03625	4230
2024.04.17	08:00:00	1.03625	1.03700	1.03594	1.03682	4226
2024.04.17	09:00:00	1.03682	1.03688	1.03651	1.03673	2350
2024.04.17	10:00:00	1.03673	1.03708	1.03612	1.03691	718
2024.04.17	11:00:00	1.03691	1.03723	1.03639	1.03717	4933
2024.04.17	12:00:00	1.03717	1.03790	1.03690	1.03776	4972
2024.04.17	13:00:00	1.03776	1.03812	1.03742	1.03778	4359
2024.04.17	14:00:00	1.03778	1.03874	1.03737	1.03863	2647
2024.04.17	15:00:00	1.03863	1.03905	1.03849	1.03879	1762
2024.04.17	16:00:00	1.03879	1.03916	1.03876	1.03914	1285
2024.04.17	17:00:00	1.03914	1.03930	1.03789	1.03859	2169
2024.04.17	18:00:00	1.03859	1.04060	1.03840	1.03991	2004
2024.04.17	19:00:00	1.03991	1.04049	1.03939	1.04017	1740
2024.04.17	20:00:00	1.04017	1.04107	1.03994	1.04058	4776
2024.04.17	21:00:00	1.04058	1.04083	1.03928	1.03955	3467
2024.04.17	22:00:00	1.03955	1.03976	1.03869	1.03901	1503
2024.04.17	23:00:00	1.03901	1.03984	1.03889	1.03975	3376
2024.04.18	00:00:00	1.03975	1.03995	1.03969	1.03989	3672
2024.04.18	01:00:00	1.03989	1.04030	1.03849	1.03867	2851
2024.04.18	02:00:00	1.03867	1.03979	1.03843	1.03929	4760
2024.04.18	03:00:00	1.03929	1.03964	1.03848	1.03892	4846
2024.04.18	04:00:00	1.03892	1.03989	1.03846	1.03976	2444
2024.04.18	05:00:00	1.03976	1.04002	1.03959	1.03968	2625
2024.04.18	06:00:00	1.03968	1.03986	1.03953	1.03978	1476
2024.04.18	07:00:00	1.03978	1.04077	1.03974	1.04048	4026
2024.04.18	08:00:00	1.04048	1.04102	1.03954	1.03989	4689
2024.04.18	09:00:00	1.03989	1.03995	1.03885	1.03924	3461
2024.04.18	10:00:00	1.03924	1.03926	1.03853	1.03908	1404
2024.04.18	11:00:00	1.03908	1.03982	1.03891	1.03957	2831
2024.04.18	12:00:00	1.03957	1.03982	1.03866	1.03871	4075
2024.04.18	13:00:00	1.03871	1.03971	1.03754	1.03764	689
2024.04.18	14:00:00	1.03764	1.03855	1.03694	1.03812	3155
2024.04.18	15:00:00	1.03812	1.03814	1.03718	1.03771	3458
2024.04.18	16:00:00	1.03771	1.03774	1.03731	1.03744	2915
2024.04.18	17:00:00	1.03744	1.03811	1.03605	1.03625	3391
2024.04.18	18:00:00	1.03625	1.03648	1.03553	1.03580	4531
2024.04.18	19:00:00	1.03580	1.03583	1.03526	1.03576	1061
2024.04.18	20:00:00	1.03576	1.03632	1.03539	1.03631	3068
2024.04.18	21:00:00	1.03631	1.03675	1.03518	1.03580	4081
2024.04.18	22:00:00	1.03580	1.03703	1.03568	1.03680	4198
2024.04.18	23:00:00	1.03680	1.03685	1.03611	1.03634	2601
2024.04.19	00:00:00	1.03634	1.03678	1.03584	1.03589	4988
2024.04.19	01:00:00	1.03589	1.03738	1.03545	1.03681	1958
2024.04.19	02:00:00	1.03681	1.03707	1.03644	1.03691	2483
2024.04.19	03:00:00	1.03691	1.03719	1.03595	1.03654	4207
2024.04.19	04:00:00	1.03654	1.03658	1.03576	1.03641	2476
2024.04.19	05:00:00	1.03641	1.03742	1.03602	1.03722	2045
2024.04.19	06:00:00	1.03722	1.03820	1.03716	1.03810	3000
2024.04.19	07:00:00	1.03810	1.03832	1.03709	1.03756	3298
2024.04.19	08:00:00	1.03756	1.03782	1.03708	1.03750	4864
2024.04.19	09:00:00	1.03750	1.03767	1.03731	1.03753	3280
2024.04.19	10:00:00	1.03753	1.03767	1.03630	1.03688	1333
2024.04.19	11:00:00	1.03688	1.03707	1.03673	1.03682	737
2024.04.19	12:00:00	1.03682	1.03735	1.03554	1.03679	4853
2024.04.19	13:00:00	1.03679	1.03750	1.03678	1.03747	2402
2024.04.19	14:00:00	1.03747	1.03826	1.03717	1.03819	1406
2024.04.19	15:00:00	1.03819	1.03832	1.03755	1.03795	1502
2024.04.19	16:00:00	1.03795	1.03803	1.03708	1.03779	977
2024.04.19	17:00:00	1.03779	1.03847	1.03745	1.03817	1398
2024.04.19	18:00:00	1.03817	1.03845	1.03721	1.03778	4011
2024.04.19	19:00:00	1.03778	1.03833	1.03768	1.03811	3447
2024.04.19	20:00:00	1.03811	1.03821	1.03752	1.03803	3199
2024.04.19	21:00:00	1.03803	1.03825	1.03705	1.03739	551
2024.04.19	22:00:00	1.03739	1.03781	1.03670	1.03677	3525
2024.04.19	23:00:00	1.03677	1.03787	1.03665	1.03763	4860
2024.04.20	00:00:00	1.03763	1.03764	1.03695	1.03751	4654
2024.04.20	01:00:00	1.03751	1.03881	1.03738	1.03850	2279
2024.04.20	02:00:00	1.03850	1.03853	1.03790	1.03815	3201
2024.04.20	03:00:00	1.03815	1.03868	1.03812	1.03830	1844
2024.04.20	04:00:00	1.03830	1.04042	1.03762	1.03976	4498
2024.04.20	05:00:00	1.03976	1.04008	1.03814	1.03907	4639
2024.04.20	06:00:00	1.03907	1.03926	1.03752	1.03785	1504
2024.04.20	07:00:00	1.03785	1.03896	1.03770	1.03862	2690
2024.04.20	08:00:00	1.03862	1.03906	1.03797	1.03808	1563
2024.04.20	09:00:00	1.03808	1.03825	1.03770	1.03803	3264
2024.04.20	10:00:00	1.03803	1.03858	1.03708	1.03764	1817
2024.04.20	11:00:00	1.03764	1.03793	1.03742	1.03777	3631
2024.04.20	12:00:00	1.03777	1.03786	1.03638	1.03715	4916
2024.04.20	13:00:00	1.03715	1.03758	1.03680	1.03701	4421
2024.04.20	14:00:00	1.03701	1.03798	1.03688	1.03725	1319
2024.04.20	15:00:00	1.03725	1.03804	1.03650	1.03660	1083
2024.04.20	16:00:00	1.03660	1.03757	1.03562	1.03613	4166
2024.04.20	17:00:00	1.03613	1.03721	1.03550	1.03588	867
2024.04.20	18:00:00	1.03588	1.03592	1.03399	1.03496	2300
2024.04.20	19:00:00	1.03496	1.03525	1.03444	1.03467	4971
2024.04.20	20:00:00	1.03467	1.03482	1.03466	1.03471	2516
2024.04.20	21:00:00	1.03471	1.03488	1.03412	1.03443	539
2024.04.20	22:00:00	1.03443	1.03476	1.03405	1.03423	4888
2024.04.20	23:00:00	1.03423	1.03428	1.03346	1.03419	3686
2024.04.21	00:00:00	1.03419	1.03456	1.03331	1.03375	1988
2024.04.21	01:00:00	1.03375	1.03422	1.03348	1.03415	3249
2024.04.21	02:00:00	1.03415	1.03522	1.03396	1.03501	3255
2024.04.21	03:00:00	1.03501	1.03549	1.03418	1.03469	2986
2024.04.21	04:00:00	1.03469	1.03562	1.03441	1.03496	4824
2024.04.21	05:00:00	1.03496	1.03576	1.03468	1.03478	4036
2024.04.21	06:00:00	1.03478	1.03524	1.03400	1.03498	1665
2024.04.21	07:00:00	1.03498	1.03598	1.03494	1.03592	4966
2024.04.21	08:00:00	1.03592	1.03636	1.03574	1.03621	4831
2024.04.21	09:00:00	1.03621	1.03642	1.03469	1.03507	710
2024.04.21	10:00:00	1.03507	1.03603	1.03504	1.03532	1837
2024.04.21	11:00:00	1.03532	1.03629	1.03517	1.03606	3265
2024.04.21	12:00:00	1.03606	1.03667	1.03509	1.03589	4452
2024.04.21	13:00:00	1.03589	1.03703	1.03589	1.03648	3725
2024.04.21	14:00:00	1.03648	1.03664	1.03573	1.03602	3083
2024.04.21	15:00:00	1.03602	1.03612	1.03485	1.03506	1876
2024.04.21	16:00:00	1.03506	1.03581	1.03479	1.03512	935
2024.04.21	17:00:00	1.03512	1.03545	1.03342	1.03400	4517
2024.04.21	18:00:00	1.03400	1.03443	1.03363	1.03382	2896
2024.04.21	19:00:00	1.03382	1.03518	1.03334	1.03459	2556
2024.04.21	20:00:00	1.03459	1.03531	1.03313	1.03337	4909
2024.04.21	21:00:00	1.03337	1.03347	1.03205	1.03255	1240
2024.04.21	22:00:00	1.03255	1.03272	1.03163	1.03188	1642
2024.04.21	23:00:00	1.03188	1.03237	1.03152	1.03181	4344
2024.04.22	00:00:00	1.03181	1.03206	1.03094	1.03155	1779
2024.04.22	01:00:00	1.03155	1.03258	1.03154	1.03238	4743
2024.04.22	02:00:00	1.03238	1.03338	1.03199	1.03294	4360
2024.04.22	03:00:00	1.03294	1.03334	1.03273	1.03322	947
2024.04.22	04:00:00	1.03322	1.03347	1.03317	1.03328	2559
2024.04.22	05:00:00	1.03328	1.03362	1.03298	1.03349	3882
2024.04.22	06:00:00	1.03349	1.03387	1.03219	1.03293	2703
2024.04.22	07:00:00	1.03293	1.03374	1.03267	1.03343	1467
2024.04.22	08:00:00	1.03343	1.03412	1.03232	1.03271	702
2024.04.22	09:00:00	1.03271	1.03372	1.03230	1.03319	530
2024.04.22	10:00:00	1.03319	1.03454	1.03280	1.03390	1302
2024.04.22	11:00:00	1.03390	1.03440	1.03345	1.03400	1672
2024.04.22	12:00:00	1.03400	1.03400	1.03364	1.03386	1858
2024.04.22	13:00:00	1.03386	1.03427	1.03300	1.03408	4347
2024.04.22	14:00:00	1.03408	1.03421	1.03200	1.03227	2788
2024.04.22	15:00:00	1.03227	1.03275	1.03205	1.03243	1135
